Body of Lies,Ridley Scott,NA,Drama,NA,2008
Bolt,Chris Williams,NA,Animation,Walt Disney Pictures,2008
The Boy in the Striped Pyjamas,Mark Herman,NA,Drama,NA,2008
Burn After Reading,Joel and Ethan Coen,NA,Comedy,Focus Features,2008
NA,Darnell Martin,NA,NA,TriStar Pictures,2008
Changeling,Clint Eastwood,Angelina Jolie,Drama,Universal Pictures,2008
Che,Steven Soderbergh,NA,NA,IFC Films,2008
Choke,Clark Gregg,NA,Comedy-drama,NA,2008
The Chronicles of Narnia: Prince Caspian,Andrew Adamson,NA,Fantasy,NA,2008
City of Ember,Gil Kenan,NA,"Fantasy, Science fiction",NA,2008
Cloverfield,Matt Reeves,NA,NA,Paramount Pictures,2008
College,Deb Hagan,NA,NA,Metro Goldwyn Mayer,2008
College Road Trip,Roger Kumble,NA,Family,Walt Disney Pictures,2008
The Curious Case of Benjamin Button,David Fincher,NA,Drama,NA,2008
NA,Christopher Nolan,NA,Superhero,NA,2008
The Day the Earth Stood Still,Scott Derrickson,NA,Science fiction,NA,2008
Deal,"Gil Cates, Jr.",NA,Drama,Metro Goldwyn Mayer,2008
The Deal,Steven Schachter,NA,Comedy,NA,2008
Death Race,Paul W. S. Anderson,NA,Action,NA,2008
Deception,Marcel Langenegger,NA,Thriller,20th Century Fox,2008
Defiance,Edward Zwick,NA,"Drama, War",NA,2008
"Definitely, Maybe",Adam Brooks,NA,Romantic comedy,Universal Pictures,2008
Delgo,"Marc F. Adler, Jason Maurer",NA,Animation,Fathom Studios,2008
Disaster Movie,NA,NA,NA,Lionsgate,2008
Doomsday,Neil Marshall,NA,NA,Universal Pictures,2008
Doubt,John Patrick Shanley,NA,Drama,NA,2008
Drillbit Taylor,Steven Brill,NA,Comedy,Paramount Pictures,2008
NA,D. J. Caruso,NA,Action,NA,2008
Elegy,Isabel Coixet,NA,"Drama, Romance",NA,2008
Expelled: No Intelligence Allowed,Nathan Frankowski,NA,Documentary,Rocky Mountain Pictures,2008
The Express,Gary Fleder,NA,NA,Universal Pictures,2008
The Eye,NA,Jessica Alba,Horror,NA,2008
NA,Tyler Perry,NA,Comedy-drama,Lionsgate,2008
Felon,Ric Romano Waugh,NA,Crime drama,Stage 6 Films,2008
Fireflies in the Garden,Dennis Lee,NA,Drama,Universal Pictures,2008
Fireproof,Alex Kendrick,NA,Drama,Samuel Goldwyn Films,2008
First Sunday,David E. Talbert,NA,Comedy-drama,Screen Gems,2008
Flash of Genius,Marc Abraham,Greg Kinnear,"Biography, Drama",Universal Pictures,2008
Fool's Gold,Andy Tennant,NA,Adventure,Warner Bros. Pictures,2008
The Forbidden Kingdom,Rob Minkoff,NA,Martial arts,Lionsgate,2008
Forever Strong,Ryan Little,NA,Drama,Picture Rock Entertainment,2008
Forgetting Sarah Marshall,Nicholas Stoller,NA,Comedy,Universal Studios,2008
Four Christmases,Seth Gordon,NA,Romantic comedy,New Line Cinema,2008
Frost/Nixon,Ron Howard,NA,"Drama, Biography",NA,2008
Frozen River,Courtney Hunt,NA,Crime drama,NA,2008
Funny Games,Michael Haneke,NA,Thriller,NA,2008
NA,Scott Hamilton Kennedy,NA,Documentary,Oscilloscope Laboratories,2008
Garden Party,Jason Freeland,NA,Drama,Roadside Attractions,2008
Get Smart,Peter Segal,NA,Comedy,NA,2008
Ghost Town,David Koepp,NA,Comedy,Paramount Pictures,2008
Gran Torino,Clint Eastwood,Clint Eastwood,Drama,Warner Bros.,2008
NA,Andrew Fleming,NA,Comedy,Focus Features,2008
Hancock,Peter Berg,NA,Superhero,Columbia Pictures,2008
Hannah Montana & Miley Cyrus: Best of Both Worlds Concert,Bruce Hendricks,NA,Concert,Walt Disney Pictures,2008
The Happening,M. Night Shyamalan,NA,Horror,20th Century Fox,2008
Harold,T. Sean Shannon,NA,Comedy,City Lights Pictures,2008
Harold & Kumar Escape from Guantanamo Bay,NA,NA,Comedy,NA,2008
The Haunting of Molly Hartley,Mickey Liddell,NA,Horror,Freestyle Releasing,2008
Hellboy II: The Golden Army,Guillermo del Toro,NA,NA,NA,2008
Henry Poole Is Here,Mark Pellington,NA,Comedy-drama,Overture Films,2008
Hero Wanted,Brian Smrz,NA,Action,NA,2008
High School Musical 3: Senior Year,Kenny Ortega,NA,"Musical, family",NA,2008
Horton Hears a Who!,NA,NA,Animation,NA,2008
The Hottie and the Nottie,Tom Putnam,NA,Comedy,Summit Entertainment,2008
The House Bunny,Fred Wolf,NA,Comedy,Columbia Pictures,2008
NA,Tony Leondis,NA,Animation,Metro-Goldwyn-Mayer,2008
In Bruges,Martin McDonagh,NA,Action,Focus Features,2008
The Incredible Hulk,Louis Leterrier,NA,Superhero,NA,2008
Indiana Jones and the Kingdom of the Crystal Skull,Steven Spielberg,NA,Adventure,NA,2008
Inkheart,Iain Softley,NA,Adventure,NA,2008
Iron Man,Jon Favreau,NA,Superhero,NA,2008
NA,Eric Brevig,NA,Science fiction,NA,2008
Jumper,Doug Liman,NA,Sci-fi,NA,2008
NA,Patricia Rozema,NA,Family,NA,2008
Kung Fu Panda,NA,NA,Animation,NA,2008
NA,Neil LaBute,NA,Thriller,Screen Gems,2008
Last Chance Harvey,Joel Hopkins,NA,Romance,Overture Films,2008
Leatherheads,George Clooney,NA,Comedy,Universal Pictures,2008
The Love Guru,Marco Schnabel,NA,Comedy,NA,2008
The Longshots,Fred Durst,NA,Family,Metro-Goldwyn-Mayer,2008
The Lucky Ones,Neil Burger,NA,Comedy-drama,Lionsgate,2008
NA,Callie Khouri,NA,NA,Overture Films,2008
Madagascar: Escape 2 Africa,NA,NA,Animation,NA,2008
Made of Honor,Paul Weiland,NA,Comedy,Columbia Pictures,2008
Mamma Mia!,Phyllida Lloyd,NA,Musical,NA,2008
Man on Wire,James Marsh,NA,Documentary,NA,2008
Marley & Me,David Frankel,NA,Comedy-drama,NA,2008
Max Payne,John Moore,NA,Action,NA,2008
Meet Dave,Brian Robbins,NA,Comedy,20th Century Fox,2008
Meet the Browns,Tyler Perry,NA,Comedy,Lionsgate,2008
Meet the Spartans,NA,NA,Comedy,20th Century Fox,2008
The Midnight Meat Train,Ryuhei Kitamura,NA,Horror,NA,2008
Milk,Gus Van Sant,NA,Biography,Focus Features,2008
Miracle at St. Anna,Spike Lee,NA,War,Touchstone Pictures,2008
Mirrors,Alexandre Aja,NA,Horror,NA,2008
The Mummy: Tomb of the Dragon Emperor,Rob Cohen,NA,Adventure,NA,2008
My Best Friend's Girl,Howard Deutch,NA,Comedy,Lionsgate,2008
My Sassy Girl,Yann Samuell,NA,Comedy,Fox Home Entertainment,2008
NA,Jeff Wadlow,NA,Action,Summit Entertainment,2008
Nick and Norah's Infinite Playlist,Peter Sollett,NA,Comedy,NA,2008
Nights in Rodanthe,George C. Wolfe,NA,Romance,NA,2008
Nim's Island,NA,NA,Adventure,NA,2008
Nothing But the Truth,Rod Lurie,NA,Thriller,Yari Film Group,2008
Nothing Like the Holidays,Alfredo De Villa,NA,Drama,Overture Films,2008
NA,Eric Valette,NA,Horror,NA,2008
The Other Boleyn Girl,Justin Chadwick,NA,Drama,NA,2008
Over Her Dead Body,Jeff Lowell,NA,Comedy,New Line Cinema,2008
Pathology,Marc Schoelermann,NA,Thriller,Metro-Goldwyn-Mayer,2008
Patti Smith: Dream of Life,Steven Sebring,NA,Documentary,Celluloid Dreams,2008
Pineapple Express,David Gordon Green,NA,Comedy,Columbia Pictures,2008
The Pirates Who Don't Do Anything: A VeggieTales Movie,Mike Nawrocki,NA,Animation,Universal Pictures,2008
Pray the Devil Back to Hell,Gini Reticker,NA,Documentary,Balcony Releasing,2008
Pride and Glory,Gavin O'Connor,NA,Crime drama,New Line Cinema,2008
Prom Night,Nelson McCormick,NA,Horror,NA,2008
The Promotion,Steven Conrad,NA,Comedy,Dimension Films,2008
Proud American,Fred Ashman,the American spirit,Documentary,Slowhand Cinema,2008
Punisher: War Zone,Lexi Alexander,NA,Superhero,Lionsgate,2008
NA,Marc Forster,NA,NA,NA,2008
Quarantine,John Erick Dowdle,NA,Horror,NA,2008
NA,Jonathan Demme,NA,Drama,Sony Pictures Classics,2008
Rambo,Sylvester Stallone,NA,Action,NA,2008
The Reader,Stephen Daldry,NA,Drama,NA,2008
Redbelt,David Mamet,NA,NA,Sony Pictures Classics,2008
Religulous,Larry Charles,NA,Documentary,Lionsgate,2008
Rent: Filmed Live on Broadway,Michael John Warren,Rent,Musical,Sony Pictures Releasing,2008
Repo! The Genetic Opera,Darren Lynn Bousman,NA,"Horror, Musical",Lionsgate,2008
Revolutionary Road,Sam Mendes,NA,Drama,NA,2008
Righteous Kill,Jon Avnet,NA,Crime drama,Overture Films,2008
The Rocker,Peter Cattaneo,NA,Comedy,20th Century Fox,2008
Role Models,David Wain,NA,Comedy,NA,2008
The Ruins,Carter Smith,NA,Horror,NA,2008
NA,David Hackl,NA,Horror,NA,2008
The Secret Life of Bees,Gina Prince-Bythewood,NA,Drama,NA,2008
Semi-Pro,Kent Alterman,NA,NA,New Line Cinema,2008
Seven Pounds,Gabriele Muccino,NA,Drama,Columbia Pictures,2008
Sex and the City,Michael Patrick King,NA,Comedy,NA,2008
Sex Drive,Sean Anders,NA,Comedy,NA,2008
Shutter,Masayuki Ochiai,NA,Horror,NA,2008
The Sisterhood of the Traveling Pants 2,Sanaa Hamri,NA,Comedy-drama,NA,2008
Sleepwalking,William Maher,NA,Drama,Overture Films,2008
Smart People,Noam Murro,NA,Comedy,Miramax Films,2008
Soul Men,Malcolm D. Lee,NA,"Comedy, Musical",Dimension Films,2008
Space Chimps,Kirk De Micco,NA,Animation,20th Century Fox,2008
Speed Racer,Andy and Larry Wachowski,NA,Science fiction,NA,2008
The Spiderwick Chronicles,Mark Waters,NA,"Family, Fantasy",NA,2008
Spike,Robert Beaucage,"Edward Gusts, Sarah Livingston Evans, Anna-Marie Wayne",Horror,NA,2008
The Spirit,Frank Miller,NA,Science fiction,NA,2008
Spy School,Mark Blutman,NA,NA,Kosmic Film Entertainment,2008
Star Wars: The Clone Wars,Dave Filoni,NA,Animation,NA,2008
Step Brothers,Adam McKay,NA,Comedy,Columbia Pictures,2008
Step Up 2: The Streets,Jon Chu,NA,Dance,NA,2008
Stop-Loss,Kimberly Peirce,NA,War,NA,2008
Strange Wilderness,Fred Wolf,NA,Comedy,Paramount Pictures,2008
The Strangers,Bryan Bertino,NA,Horror,Rogue Pictures,2008
Street Kings,David Ayer,NA,Crime drama,NA,2008
Superhero Movie,Craig Mazin,NA,NA,NA,2008
Swing Vote,Joshua Michael Stern,NA,Comedy,Touchstone Pictures,2008
NA,Pierre Morel,NA,Thriller,20th Century Fox,2008
The Tale of Despereaux,NA,NA,Animation,NA,2008
Traitor,Jeffrey Nachmanoff,NA,Spy,Overture Films,2008
Tropic Thunder,Ben Stiller,NA,Comedy,DreamWorks Pictures,2008
Trouble the Water,"Tia Lessin, Carl Deal",NA,Documentary,NA,2008
Twilight,Catherine Hardwicke,NA,"Fantasy, Romance",NA,2008
NA,NA,NA,Concert,National Geographic,2008
Untraceable,Gregory Hoblit,NA,Thriller,Screen Gems,2008
NA,Bryan Singer,NA,War,United Artists,2008
Vantage Point,Pete Travis,NA,Thriller,Columbia Pictures,2008
Vicky Cristina Barcelona,Woody Allen,NA,Romance,NA,2008
NA,Oliver Stone,NA,NA,Lions Gate Entertainment,2008
The Wackness,Jonathan Levine,NA,Dramedy,Sony Pictures Classics,2008
WALL-E,Andrew Stanton,NA,Animation,NA,2008
Waltz with Bashir,Ari Folman,Ari Folman,Animation,Sony Pictures Classics,2008
Wanted,Timur Bekmambetov,NA,Action,NA,2008
"War, Inc.",Joshua Seftel,NA,Action,NA,2008
Welcome Home Roscoe Jenkins,Malcolm D. Lee,NA,Comedy,Universal Studios,2008
What Doesn't Kill You,Brian Goodman,NA,Crime drama,Yari Film Group,2008
What Happens in Vegas,Tom Vaughan,NA,Comedy,20th Century Fox,2008
What Just Happened,Barry Levinson,NA,Comedy,Magnolia Pictures,2008
Witless Protection,Charles Robert Carner,NA,Comedy,Lionsgate,2008
The Women,Diane English,NA,Comedy,NA,2008
The Wrestler,Darren Arronofsky,NA,Drama,NA,2008
NA,Chris Carter,NA,Science fiction,NA,2008
NA,Peyton Reed,Jim Carrey,Comedy,NA,2008
You Don't Mess with the Zohan,Dennis Dugan,NA,Comedy,Columbia Pictures,2008
NA,Kevin Smith,NA,Comedy,The Weinstein Company,2008
NA,NA,NA,NA,NA,2008
NA,Marc Webb,NA,Romantic comedy,Fox Searchlight Pictures,2009
12 Rounds,Renny Harlin,NA,Action,NA,2009
17 Again,Burr Steers,NA,NA,New Line Cinema,2009
2012,Roland Emmerich,NA,Disaster,Columbia Pictures,2009
9,Shane Acker,NA,Animated film,Focus Features,2009
NA,Max Mayer,NA,Comedy-drama,Fox Searchlight Pictures,2009
Adventureland,Greg Mottola,NA,Comedy,NA,2009
After.Life,Agnieszka Wojtowicz-Vosloo,NA,Horror,Anchor Bay Entertainment,2009
Alien Trespass,R. W. Goodwin,NA,"Comedy, Science fiction",Rangeland Productions,2009
Aliens in the Attic,John Schultz,NA,Science fiction,NA,2009
All About Steve,Phil Traill,NA,Comedy,NA,2009
Alvin and the Chipmunks: The Squeakquel,Betty Thomas,NA,"Family, Musical",NA,2009
Amelia,Mira Nair,NA,NA,Fox Searchlight Pictures,2009
American Violet,Tim Disney,NA,Drama,Samuel Goldwyn Films,2009
Angels & Demons,Ron Howard,NA,"Adventure, Mystery",NA,2009
The Answer Man,John Hindman,NA,Romantic comedy,Magnolia Pictures,2009
Arcadia Lost,"Phedon Papamichael, Jr.",NA,Drama,Merchant Films,2009
Assassination of a High School President,Brett Simon,NA,Comedy,Yari Film Group,2009
Astro Boy,David Bowers,NA,Animated film,NA,2009
Avatar,James Cameron,NA,NA,NA,2009
Away We Go,Sam Mendes,NA,Comedy-drama,Focus Features,2009
NA,Werner Herzog,NA,Crime drama,Millennium Films,2009
Bandslam,Todd Graff,NA,Musical,NA,2009
Battle for Terra,Aristomenis Tsirbas,NA,"Science fiction, Animated",Lionsgate,2009
NA,"Paul South, William Taft","Vito Spino, Seth Correa, Marc Saleme, Steve Williams","Biography, Horror","Savage Cinema, Northeast Film Group",2009
Beyond a Reasonable Doubt,Peter Hyams,NA,Drama,NA,2009
Big Fan,Robert D. Siegel,NA,Drama,First Independent Pictures,2009
The Blind Side,John Lee Hancock,NA,Drama,NA,2009
Boogie Town,Chris Stokes,NA,Dance,Awaiting release,2009
The Boondock Saints II: All Saints Day,Troy Duffy,NA,Action,NA,2009
The Box,Richard Kelly,NA,Science fiction,NA,2009
Bride Wars,Gary Winick,NA,Comedy,NA,2009
Brothers,Jim Sheridan,NA,War,NA,2009
The Brothers Bloom,Rian Johnson,NA,"Comedy, Crime",Summit Entertainment,2009
Brother's War,Jerry Buteyn,NA,War,[3],2009
Brothers at War,Jake Rademacher,NA,Documentary,Samuel Goldwyn Films,2009
NA,Greg Robbins,NA,Thriller,Freestyle Releasing,2009
Capitalism: A Love Story,Michael Moore,NA,Documentary,Overture Films,2009
Carriers,"Alex Pastor, David Pastor",NA,Horror,Paramount Vantage,2009
The Chaos Experiment,Philippe Martinez,NA,Drama,NA,2009
A Christmas Carol,Robert Zemeckis,NA,Animation,NA,2009
Cirque du Freak: The Vampire's Assistant,Paul Weitz,NA,Fantasy,NA,2009
Cloudy with a Chance of Meatballs,"Phil Lord, Chris Miller",NA,Animated,NA,2009
Cold Souls,Sophie Barthes,NA,Comedy,Samuel Goldwyn Films,2009
The Collector,Marcus Dunstan,NA,Horror,Freestyle Releasing,2009
Confessions of a Shopaholic,P. J. Hogan,NA,Romantic comedy,NA,2009
Coraline,Henry Selick,NA,Animated,NA,2009
Couples Retreat,Peter Billingsley,NA,Comedy,Universal Pictures,2009
The Cove,Louie Psihoyos,NA,Documentary,Lionsgate,2009
Crank: High Voltage,NA,NA,Action,NA,2009
Crazy Heart,Scott Cooper,NA,"Drama, Musical",NA,2009
The Cross,Matthew Crouch,Arthur Blessitt,Documentary,Gener8Xion Entertainment,2009
Crossing Over,Wayne Kramer,NA,Drama,The Weinstein Company,2009
NA,Damien Dante Wayans,NA,"Dance, Parody",NA,2009
Did You Hear About the Morgans?,Marc Lawrence,NA,Comedy,Columbia Pictures,2009
District 9,Neill Blomkamp,NA,Science fiction,TriStar Pictures,2009
Drag Me to Hell,Sam Raimi,NA,Horror,Universal Pictures,2009
Dragonball Evolution,James Wong,NA,"Action, Fantasy",NA,2009
Duplicity,Tony Gilroy,NA,Crime,Universal Pictures,2009
NA,Greg Marcks,NA,Action,After Dark Films,2009
Every Little Step,"James D. Stern, Adam Del Deo",NA,Documentary,Sony Picture Classics,2009
Everybody's Fine,Nick Jones,NA,Drama,NA,2009
Extract,Mike Judge,NA,Comedy,Miramax Films,2009
NA,Kevin Tancharoen,NA,"Drama, Musical",NA,2009
Fantastic Mr. Fox,Wes Anderson,NA,Animated film,NA,2009
Fast & Furious,Justin Lin,NA,Action,NA,2009
Fighting,Dito Montiel,NA,Action,Rogue Pictures,2009
The Final Destination,David R. Ellis,NA,Horror,NA,2009
Fired Up!,Will Gluck,NA,NA,Screen Gems,2009
"Food, Inc.",Robert Kenner,Agricultural food production in United States,Documentary,NA,2009
Fragments,Rowan Woods,NA,Drama,NA,2009
Friday the 13th,Marcus Nispel,NA,Horror,NA,2009
Funny People,Judd Apatow,NA,Comedy drama,NA,2009
NA,Hoyt Yeatman,NA,"Family, Live-action/animated film",Walt Disney Pictures,2009
G.I. Joe: The Rise of Cobra,Stephen Sommers,NA,"Action, Adventure",NA,2009
Gallowwalker,Andrew Goth,NA,"Horror, Western",Awaiting release,2009
Gamer,NA,NA,"Action, Science fiction",NA,2009
Gentlemen Broncos,Jared Hess,NA,Comedy,Fox Searchlight Pictures,2009
Ghosts of Girlfriends Past,Mark Waters,NA,"Fantasy, Romantic comedy",NA,2009
Gigantic,Matt Aselton,NA,Comedy,First Independent Pictures,2009
The Girlfriend Experience,Steven Soderbergh,Sasha Grey,Drama,Magnolia Pictures,2009
"The Goods: Live Hard, Sell Hard",Neal Brennan,NA,Comedy,Paramount Vantage,2009
The Great Buck Howard,Sean McGinly,NA,Comedy-drama,Magnolia Pictures,2009
NA,Rob Zombie,NA,Horror,NA,2009
The Hangover,Todd Phillips,NA,Comedy,NA,2009
Hannah Montana: The Movie,Peter Chelsom,NA,"Family, Musical",NA,2009
Harry Potter and the Half-Blood Prince,David Yates,NA,"Family, Fantasy",NA,2009
The Haunting in Connecticut,Peter Cornwell,NA,Horror,NA,2009
He's Just Not That Into You,Ken Kwapis,NA,Romantic comedy,NA,2009
The Hole,Joe Dante,NA,"Fantasy, Thriller",Bold Films,2009
Homecoming,Morgan J. Freeman,NA,Horror,Animus Films,2009
Horrorween,Joe Estevez,NA,Comedy horror,NA,2009
Hotel for Dogs,Thor Freudenthal,NA,"Comedy, Family",NA,2009
Humpday,Lynn Shelton,NA,Comedy,Magnolia Pictures,2009
NA,Tyler Perry,NA,"Comedy, Drama",NA,2009
I Hate Valentine's Day,Nia Vardalos,NA,Romantic comedy,Blue Star Entertainment,2009
I Hope They Serve Beer in Hell,Bob Gosse,NA,Comedy,NA,2009
The Hurt Locker,Kathryn Bigelow,NA,War,NA,2009
"I Love You, Beth Cooper",Chris Columbus,NA,NA,NA,2009
"I Love You, Man",John Hamburg,NA,Comedy,Paramount Pictures,2009
Ice Age: Dawn of the Dinosaurs,NA,NA,Family,NA,2009
Imagine That,Karey Kirkpatrick,Eddie Murphy,Comedy,NA,2009
The Imaginarium of Doctor Parnassus,Terry Gilliam,NA,"Adventure, Comedy",Sony Pictures Classics,2009
The Informant!,Steven Soderbergh,NA,NA,NA,2009
The Informers,Gregor Jordan,NA,Drama,NA,2009
Inglourious Basterds,Quentin Tarantino,NA,"War, Science fiction",NA,2009
The International,Tom Tykwer,NA,"Action, Thriller",Columbia Pictures,2009
Invictus,Clint Eastwood,NA,"Biography, Drama",NA,2009
An Invisible Sign,Marilyn Agrelo,NA,Drama,Awaiting release,2009
The Invention of Lying,NA,NA,"Comedy, Science fiction",Warner Bros. Pictures,2009
It Might Get Loud,Davis Guggenheim,NA,Documentary,Sony Pictures Classics,2009
It's Complicated,Nancy Meyers,NA,Romantic comedy,Universal Pictures,2009
NA,Marcus Raboy,NA,Comedy,Third Rail Releasing,2009
Jennifer's Body,Karyn Kusama,NA,NA,NA,2009
Jonas Brothers: The 3D Concert Experience,Bruce Hendricks,NA,Concert,Walt Disney Pictures,2009
Julie & Julia,Nora Ephron,NA,NA,NA,2009
NA,Alex Proyas,Nicolas Cage,Science fiction,Summit Entertainment,2009
Labor Pains,Lara Shapiro,NA,NA,First Look Studios,2009
NA,Robert Green Hall,NA,Horror,NA,2009
Land of the Lost,Brad Silberling,NA,Adventure,NA,2009
The Last House on the Left,Dennis Iliadis,NA,Horror,NA,2009
Law Abiding Citizen,F. Gary Gray,NA,Thriller,Overture Films,2009
Life During Wartime,Todd Solondz,NA,Comedy-drama,NA,2009
The Lightkeepers,Daniel Adams,NA,Comedy,NA,2009
The Limits of Control,Jim Jarmusch,NA,Crime drama,Focus Features,2009
Love Happens,Brandon Camp,NA,Romance,Universal Pictures,2009
Love N' Dancing,Robert Iscove,NA,NA,Screen Media Films,2009
The Lovely Bones,Peter Jackson,NA,Drama,NA,2009
Lymelife,Derick Martini,NA,Drama,Screen Media Films,2009
NA,Tyler Perry,NA,"Comedy, Drama",NA,2009
The Maiden Heist,Peter Hewitt,NA,"Comedy, Crime",Yari Film Group,2009
Management,Stephen Belber,NA,Comedy,Samuel Goldwyn Films,2009
Me and Orson Welles,Richard Linklater,NA,NA,Warner Bros.,2009
The Men Who Stare at Goats,Grant Heslov,NA,Comedy,NA,2009
The Merry Gentleman,Michael Keaton,NA,Dramedy,NA,2009
The Messenger,Oren Moverman,NA,Drama,Oscilloscope Pictures,2009
Michael Jackson's This Is It,Kenny Ortega,NA,Documentary,Columbia Pictures,2009
Miss March,NA,NA,Comedy,Fox Searchlight Pictures,2009
Monsters vs. Aliens,NA,NA,Animated film,DreamWorks Animation,2009
Motherhood,Katherine Dieckmann,NA,Comedy,NA,2009
My Bloody Valentine 3D,Patrick Lussier,NA,Horror,NA,2009
My Life in Ruins,Donald Petrie,NA,Romantic comedy,Fox Searchlight Pictures,2009
My Sister's Keeper,Nick Cassavetes,NA,Drama,NA,2009
My One and Only,Richard Loncraine,NA,Comedy,NA,2009
NA,Jonas Elmer,NA,Romantic comedy,NA,2009
New Moon,Chris Weitz,NA,"Fantasy, Romance",NA,2009
"New York, I Love You",10 directors,NA,NA,Vivendi Entertainment,2009
Next Day Air,Benny Boom,NA,"Comedy, Crime",Summit Entertainment,2009
Night at the Museum: Battle of the Smithsonian,Shawn Levy,NA,"Adventure, Family",NA,2009
Nine,Rob Marshall,NA,Musical,The Weinstein Company,2009
Ninja Assassin,James McTeigue,NA,NA,NA,2009
Not Easily Broken,Bill Duke,NA,Drama,NA,2009
Not Forgotten,Dror Soref,NA,Thriller,NA,2009
Notorious,"George Tillman, Jr.",NA,NA,Fox Searchlight Pictures,2009
NA,Jody Hill,NA,Black comedy,NA,2009
Obsessed,Steve Shill,NA,Thriller,Screen Gems,2009
Old Dogs,Walt Becker,NA,"Comedy, Family",Walt Disney Pictures,2009
Opie Gets Laid,James Ricardo,NA,Comedy,Vivendi Entertainment,2009
Orphan,Jaume Collet-Serra,NA,Horror,NA,2009
NA,Christian Alvart,NA,"Horror, Science fiction",Overture Films,2009
Paper Heart,Nicholas Jasenovec,NA,Mockumentary,NA,2009
Paul Blart: Mall Cop,Steve Carr,NA,Comedy,Columbia Pictures,2009
A Perfect Getaway,David Twohy,NA,Thriller,NA,2009
Phoebe in Wonderland,Daniel Barnz,NA,Fantasy,Silverwood Films,2009
The Pink Panther 2,Harald Zwart,NA,Comedy,NA,2009
Planet 51,NA,NA,Science fiction,TriStar Pictures,2009
Post Grad,Vicky Jenson,NA,Romantic comedy,NA,2009
Powder Blue,Timothy Linh Bui,NA,Drama,Image Entertainment,2009
Precious,Lee Daniels,NA,Drama,NA,2009
The Princess and the Frog,NA,NA,"Animation, Family",Walt Disney Pictures,2009
The Private Lives of Pippa Lee,Rebecca Miller,NA,Drama,Screen Media Films,2009
The Proposal,Anne Fletcher,NA,Romantic comedy,Touchstone Pictures,2009
